,ID,Degree,betweenness_centrality,clust_coefficient,closeness_centrality,eigenvector_centrality
2817,"['SOX2', 'TWIST1', 'POU5F1', 'SALL4', 'NANOG', 'STAT3', 'SNAI1', 'ZEB1', 'ETS1']",3,0.0,0,0.00030665440049064706,0.005000623415090896
2816,"['SOX2', 'TWIST1', 'POU5F1', 'SALL4', 'NANOG', 'STAT3', 'SNAI1', 'ZEB1', 'IRF1']",3,0.0,0,0.00030665440049064706,0.011743614445717792
344,"['TP53', 'HMGA1', 'STAT3', 'IKZF3']",3,0.0,0,0.00030665440049064706,-0.006762064456087291
8357,"['FOXA1', 'NKX3-1', 'TWIST1', 'POU5F1', 'SALL4', 'NANOG', 'STAT3', 'SNAI1', 'ZEB1', 'AR', 'MYC', 'TP53', 'ZBTB49']",3,0.0,0,0.00030665440049064706,0.013942215588148062
2760,"['SOX9', 'NEUROG3', 'FOXM1', 'POU5F1', 'SALL4', 'NANOG', 'STAT3', 'TWIST1', 'TET1', 'EGR1', 'SNAI1', 'ZEB1', 'ETS1']",3,0.0,0,0.00030665440049064706,0.0028283385519650797
8365,"['FOXA1', 'NKX3-1', 'TWIST1', 'POU5F1', 'SALL4', 'NANOG', 'STAT3', 'SNAI1', 'ZEB1', 'AR', 'MYC', 'TP53', 'KLF2', 'TBX21', 'RUNX3', 'EGR1', 'CEBPA', 'PPARG', 'FOS', 'PRDM1', 'XBP1', 'SP7', 'SATB2', 'RUNX2', 'SNAI2', 'STAT1', 'SP110']",3,0.0,0,0.00030665440049064706,0.013942215586819962
327,"['TP53', 'HMGA1', 'STAT3', 'SALL4', 'NANOG', 'POU5F1', 'SNAI1', 'ZEB1', 'AR', 'TWIST1', 'FOXM1', 'SOX9', 'NEUROG3', 'PAX4']",3,0.0,0,0.00030665440049064706,0.018027587139399965
2755,"['SOX9', 'SP7', 'SATB2', 'NANOG', 'POU5F1', 'SALL4', 'MYC', 'SNAI1', 'ZEB1', 'AR', 'TWIST1', 'FOXM1', 'STAT3', 'HIF1A', 'ETS1']",3,0.0,0,0.00030665440049064706,-0.001506084669807223
8370,"['FOXA1', 'NKX3-1', 'TWIST1', 'POU5F1', 'SALL4', 'NANOG', 'STAT3', 'SNAI1', 'ZEB1', 'AR', 'MYC', 'TP53', 'KLF2', 'TBX21', 'RUNX3', 'EGR1', 'CEBPA', 'PPARG', 'FOS', 'FOSL2', 'FOSL1']",3,0.0,0,0.00030665440049064706,-0.00024384585230042804
325,"['TP53', 'HMGA1', 'STAT3', 'SALL4', 'NANOG', 'POU5F1', 'SNAI1', 'ZEB1', 'AR', 'TWIST1', 'FOXM1', 'SOX9', 'NKX3-2']",3,0.0,0,0.00030665440049064706,-0.006762064456287646
8372,"['FOXA1', 'NKX3-1', 'TWIST1', 'POU5F1', 'SALL4', 'NANOG', 'STAT3', 'SNAI1', 'ZEB1', 'AR', 'MYC', 'TP53', 'KLF2', 'GATA4', 'GATA6', 'NKX2-1']",3,0.0,0,0.00030665440049064706,-0.005884761971341018
2749,"['SOX9', 'SP7', 'SATB2', 'NANOG', 'POU5F1', 'SALL4', 'MYC', 'SNAI1', 'ZEB1', 'AR', 'TWIST1', 'FOXM1', 'STAT3', 'MYOD1', 'BARX2']",3,0.0,0,0.00030665440049064706,-0.0029603283942481384
8380,"['FOXA1', 'NKX3-1', 'TWIST1', 'POU5F1', 'SALL4', 'NANOG', 'STAT3', 'SNAI1', 'ZEB1', 'AR', 'MYC', 'TP53', 'FOXF1']",3,0.0,0,0.00030665440049064706,-0.006762064456729891
8381,"['FOXA1', 'NKX3-1', 'TWIST1', 'POU5F1', 'SALL4', 'NANOG', 'STAT3', 'SNAI1', 'ZEB1', 'AR', 'MYC', 'TP53', 'E2F7']",3,0.0,0,0.00030665440049064706,0.0021267154114687067
2744,"['SOX9', 'SP7', 'SATB2', 'NANOG', 'POU5F1', 'SALL4', 'MYC', 'SNAI1', 'ZEB1', 'AR', 'TWIST1', 'FOXM1', 'STAT3', 'MYOD1', 'MYOG', 'MEF2A', 'JUN', 'FOS', 'PPARG', 'TP53', 'FOXF1']",3,0.0,0,0.00030665440049064706,0.01174361444595189
320,"['TP53', 'HMGA1', 'STAT3', 'SALL4', 'NANOG', 'POU5F1', 'SNAI1', 'ZEB1', 'AR', 'TWIST1', 'FOXM1', 'SOX9', 'RUNX2', 'SNAI2', 'STAT1', 'TBX21', 'RUNX3', 'EGR1', 'CEBPA', 'PPARG', 'FOS', 'PRDM1', 'MSX1', 'PAX3', 'MYOD1', 'BARX2']",3,0.0,0,0.00030665440049064706,0.011743614445234703
2740,"['SOX9', 'SP7', 'SATB2', 'NANOG', 'POU5F1', 'SALL4', 'MYC', 'SNAI1', 'ZEB1', 'AR', 'TWIST1', 'FOXM1', 'STAT3', 'MYOD1', 'MYOG', 'MEF2A', 'JUN', 'FOS', 'PPARG', 'TP53', 'HMGA2', 'PLAG1']",3,0.0,0,0.00030665440049064706,0.016114500450251867
2737,"['SOX9', 'SP7', 'SATB2', 'NANOG', 'POU5F1', 'SALL4', 'MYC', 'SNAI1', 'ZEB1', 'AR', 'TWIST1', 'FOXM1', 'STAT3', 'MYOD1', 'MYOG', 'MEF2A', 'JUN', 'FOS', 'PPARG', 'TP53', 'IRF9', 'IRF5']",3,0.0,0,0.00030665440049064706,0.011181349058311488
330,"['TP53', 'HMGA1', 'STAT3', 'SALL4', 'NANOG', 'POU5F1', 'SNAI1', 'ZEB1', 'AR', 'TWIST1', 'FOXM1', 'SOX9', 'NEUROG3', 'NEUROD1', 'NKX2-2', 'FOXA2', 'PDX1']",3,0.0,0,0.00030665440049064706,-0.012391470055767363
2775,"['SOX9', 'NEUROG3', 'FOXM1', 'POU5F1', 'SALL4', 'NANOG', 'STAT3', 'TWIST1', 'TET1', 'EGR1', 'SNAI1', 'ZEB1', 'AR', 'FOXA1', 'NKX3-1', 'FOXO1', 'KLF2', 'TBX21', 'RUNX3', 'FOXP3', 'IRF8', 'EBF1', 'PPARG', 'TP53', 'IRF9', 'IRF5']",3,0.0,0,0.00030665440049064706,0.0002922649290305041
8341,"['FOXD3', 'POU5F1', 'SALL4', 'NANOG', 'STAT3', 'POU2F1']",3,0.0,0,0.00030665440049064706,-0.0029437599100302506
340,"['TP53', 'HMGA1', 'STAT3', 'SALL4', 'NANOG', 'POU5F1', 'MYCN', 'MLXIP']",3,0.0,0,0.00030665440049064706,0.007000948155322586
2814,"['SOX2', 'ZIC3', 'NANOG', 'POU5F1', 'SALL4', 'MYC', 'SNAI1', 'ZEB1', 'AR', 'TWIST1', 'FOXM1', 'SOX9', 'RUNX2', 'SNAI2', 'STAT1', 'TBX21', 'RUNX3', 'EGR1', 'CEBPA', 'PPARG', 'TP53', 'HMGA1', 'STAT3', 'BATF']",3,0.0,0,0.00030665440049064706,0.009571329583250104
8305,"['FOXD3', 'POU5F1', 'SALL4', 'NANOG', 'STAT3', 'TWIST1', 'FOXM1', 'SOX9', 'RUNX2', 'SNAI2', 'STAT1', 'TBX21', 'RUNX3', 'EGR1', 'SNAI1', 'ZEB1', 'IRF1']",3,0.0,0,0.00030665440049064706,0.017688057139572246
8306,"['FOXD3', 'POU5F1', 'SALL4', 'NANOG', 'STAT3', 'TWIST1', 'FOXM1', 'SOX9', 'RUNX2', 'SNAI2', 'STAT1', 'TBX21', 'RUNX3', 'EGR1', 'SNAI1', 'ZEB1', 'ETS1']",3,0.0,0,0.00030665440049064706,-0.003116104143510413
8310,"['FOXD3', 'POU5F1', 'SALL4', 'NANOG', 'STAT3', 'TWIST1', 'FOXM1', 'SOX9', 'RUNX2', 'SNAI2', 'STAT1', 'TBX21', 'RUNX3', 'EGR1', 'SNAI1', 'ZEB1', 'AR', 'FOXA1', 'NKX3-1', 'SIX6']",3,0.0,0,0.00030665440049064706,0.009571329582463643
2811,"['SOX2', 'ZIC3', 'NANOG', 'POU5F1', 'SALL4', 'MYC', 'SNAI1', 'ZEB1', 'AR', 'TWIST1', 'FOXM1', 'SOX9', 'RUNX2', 'SNAI2', 'STAT1', 'TBX21', 'RUNX3', 'EGR1', 'CEBPA', 'PPARG', 'TP53', 'HMGA1', 'STAT3', 'HLX']",3,0.0,0,0.00030665440049064706,0.009571329584184596
2810,"['SOX2', 'ZIC3', 'NANOG', 'POU5F1', 'SALL4', 'MYC', 'SNAI1', 'ZEB1', 'AR', 'TWIST1', 'FOXM1', 'SOX9', 'RUNX2', 'SNAI2', 'STAT1', 'TBX21', 'RUNX3', 'EGR1', 'CEBPA', 'PPARG', 'TP53', 'HMGA1', 'STAT3', 'IKZF3']",3,0.0,0,0.00030665440049064706,-0.006762064455287034
2806,"['SOX2', 'ZIC3', 'NANOG', 'POU5F1', 'SALL4', 'MYC', 'SNAI1', 'ZEB1', 'AR', 'TWIST1', 'FOXM1', 'SOX9', 'RUNX2', 'SNAI2', 'STAT1', 'TBX21', 'RUNX3', 'EGR1', 'CEBPA', 'PPARG', 'TP53', 'HMGA1', 'STAT3', 'MYCN', 'MXI1']",3,0.0,0,0.00030665440049064706,-0.006762064455620812
8336,"['FOXD3', 'POU5F1', 'SALL4', 'NANOG', 'STAT3', 'TWIST1', 'FOXM1', 'SOX9', 'NEUROG3', 'NEUROD1', 'INSM1', 'NKX6-2']",3,0.0,0,0.00030665440049064706,0.010750155123886836
8321,"['FOXD3', 'POU5F1', 'SALL4', 'NANOG', 'STAT3', 'TWIST1', 'FOXM1', 'SOX9', 'RUNX2', 'SNAI2', 'STAT1', 'TBX21', 'RUNX3', 'EGR1', 'SNAI1', 'ZEB1', 'AR', 'FOXA1', 'NKX3-1', 'FOXO1', 'KLF2', 'GATA4', 'MEF2C', 'ASCL1', 'RBPJ', 'HEY2']",3,0.0,0,0.00030665440049064706,0.016114500449558294
8322,"['FOXD3', 'POU5F1', 'SALL4', 'NANOG', 'STAT3', 'TWIST1', 'FOXM1', 'SOX9', 'RUNX2', 'SNAI2', 'STAT1', 'TBX21', 'RUNX3', 'EGR1', 'SNAI1', 'ZEB1', 'AR', 'FOXA1', 'NKX3-1', 'FOXO1', 'KLF2', 'GATA4', 'MEF2C', 'ASCL1', 'RBPJ', 'HES7']",3,0.0,0,0.00030665440049064706,-0.01047838336466415
8324,"['FOXD3', 'POU5F1', 'SALL4', 'NANOG', 'STAT3', 'TWIST1', 'FOXM1', 'SOX9', 'RUNX2', 'SNAI2', 'STAT1', 'TBX21', 'RUNX3', 'EGR1', 'SNAI1', 'ZEB1', 'AR', 'FOXA1', 'NKX3-1', 'FOXO1', 'KLF2', 'GATA4', 'MEF2C', 'ASCL1', 'PHOX2A']",3,0.0,0,0.00030665440049064706,-0.006762064456465138
2798,"['SOX9', 'AR', 'NANOG', 'POU5F1', 'SALL4', 'MYC', 'TP53', 'KLF2', 'TBX21', 'RUNX3', 'EGR1', 'CEBPA', 'PPARG', 'FOS', 'PRDM1', 'XBP1', 'SP7', 'SATB2', 'RUNX2', 'SNAI2', 'STAT1', 'IRF8', 'GATA2', 'SPI1', 'KLF4', 'TWIST1', 'FOXM1', 'STAT3', 'RORC']",3,0.0,0,0.00030665440049064706,-4.556945055288425e-05
8331,"['FOXD3', 'POU5F1', 'SALL4', 'NANOG', 'STAT3', 'TWIST1', 'FOXM1', 'SOX9', 'NEUROG3', 'PAX4']",3,0.0,0,0.00030665440049064706,-0.005884761972567014
2787,"['SOX9', 'NEUROG3', 'FOXM1', 'POU5F1', 'SALL4', 'NANOG', 'STAT3', 'TWIST1', 'TBX20']",3,0.0,0,0.00030665440049064706,0.013942215586933383
8191,"['FOXM1', 'STAT3', 'SALL4', 'NANOG', 'POU5F1', 'SNAI1', 'ZEB1', 'AR', 'TWIST1', 'TET1', 'EGR1', 'CEBPA', 'PPARG', 'TP53', 'KLF2', 'TBX21', 'RUNX3', 'FOXP3', 'IRF8', 'GATA2', 'SPI1', 'KLF4', 'ONECUT1', 'NEUROG3', 'PAX4']",3,0.0,0,0.00030665440049064706,0.011743614446344277
8184,"['FOXM1', 'STAT3', 'SALL4', 'NANOG', 'POU5F1', 'SNAI1', 'ZEB1', 'AR', 'TWIST1', 'TET1', 'EGR1', 'CEBPA', 'PPARG', 'TP53', 'ZBTB49']",3,0.0,0,0.00030665440049064706,-0.006762064456409644
8410,"['FOSB', 'MYC', 'SNAI1', 'NANOG', 'POU5F1', 'STAT3', 'TWIST1', 'FOXM1', 'SOX9', 'RUNX2', 'SNAI2', 'STAT1', 'TBX21', 'RUNX3', 'EGR1', 'CEBPA', 'PPARG', 'TP53', 'KLF2', 'GATA4', 'MEF2C', 'NR3C1', 'RELA', 'REL', 'NFATC2', 'EGR3']",3,0.0,0,0.00030665440049064706,-0.006762064457120188
8017,"['FOXP3', 'MYC', 'SNAI1', 'NANOG', 'POU5F1', 'STAT3', 'TWIST1', 'FOXM1', 'SOX9', 'RUNX2', 'SNAI2', 'STAT1', 'TBX21', 'RUNX3', 'EGR1', 'CEBPA', 'PPARG', 'TP53', 'HMGA2', 'LIN28B']",3,0.0,0,0.00030665440049064706,0.0010565054599756228
8020,"['FOXP3', 'MYC', 'SNAI1', 'NANOG', 'POU5F1', 'STAT3', 'TWIST1', 'FOXM1', 'SOX9', 'RUNX2', 'SNAI2', 'STAT1', 'TBX21', 'RUNX3', 'EGR1', 'CEBPA', 'PPARG', 'TP53', 'FOXF1']",3,0.0,0,0.00030665440049064706,0.0014105576096176365
1351,"['STAT3', 'NFATC2', 'SOX2', 'NANOG', 'POU5F1', 'SALL4', 'MYC', 'SNAI1', 'ZEB1', 'AR', 'TWIST1', 'FOXM1', 'SOX9', 'NEUROG3', 'NEUROD1', 'NKX2-2', 'FOXA2', 'SOX14']",3,0.0,0,0.00030665440049064706,0.003930413462436377
8027,"['FOXP3', 'MYC', 'SNAI1', 'NANOG', 'POU5F1', 'STAT3', 'TWIST1', 'FOXM1', 'SOX9', 'NFIA']",3,0.0,0,0.00030665440049064706,-0.006762064455965465
405,"['TCF7L2', 'MYC', 'SNAI1', 'NANOG', 'POU5F1', 'STAT3', 'TWIST1', 'FOXM1', 'SOX9', 'NEUROG3', 'NEUROD1', 'NKX2-2', 'FOXA2', 'PDX1']",3,0.0,0,0.00030665440049064706,0.0017945913838092909
8034,"['FOXP3', 'MYC', 'SNAI1', 'NANOG', 'POU5F1', 'STAT3', 'TWIST1', 'FOXM1', 'SOX9', 'NEUROG3', 'NEUROD1', 'INSM1', 'NKX6-1']",3,0.0,0,0.00030665440049064706,0.0020370545999187153
3049,"['SOX11', 'ATF3', 'STAT3', 'SALL4', 'NANOG', 'POU5F1', 'SNAI1', 'ZEB1', 'AR', 'TWIST1', 'FOXM1', 'SOX9', 'RUNX2', 'SNAI2', 'STAT1', 'TBX21', 'RUNX3', 'EGR1', 'CEBPA', 'PPARG', 'TP53', 'KLF2', 'GATA4', 'MEF2C', 'NR3C1', 'FOXO1', 'CREB1', 'SOX3']",3,0.0,0,0.00030665440049064706,0.010443263134034726
8036,"['FOXP3', 'MYC', 'SNAI1', 'NANOG', 'POU5F1', 'STAT3', 'TWIST1', 'FOXM1', 'MYBL2']",3,0.0,0,0.00030665440049064706,0.013942215587131825
8039,"['FOXP3', 'MYC', 'SNAI1', 'NANOG', 'POU5F1', 'STAT3', 'MYCN', 'MXI1']",3,0.0,0,0.00030665440049064706,0.007340478152946973
8041,"['FOXP3', 'MYC', 'SNAI1', 'NANOG', 'POU5F1', 'STAT3', 'JUNB']",3,0.0,0,0.00030665440049064706,0.016816123590850187
3045,"['SOX11', 'ATF3', 'STAT3', 'SALL4', 'NANOG', 'POU5F1', 'SNAI1', 'ZEB1', 'AR', 'TWIST1', 'FOXM1', 'SOX9', 'RUNX2', 'SNAI2', 'STAT1', 'TBX21', 'RUNX3', 'EGR1', 'CEBPA', 'PPARG', 'TP53', 'KLF2', 'GATA4', 'MEF2C', 'NR3C1', 'GTF2B']",3,0.0,0,0.00030665440049064706,-0.004517316600938134
3042,"['SOX11', 'ATF3', 'STAT3', 'SALL4', 'NANOG', 'POU5F1', 'SNAI1', 'ZEB1', 'AR', 'TWIST1', 'FOXM1', 'SOX9', 'RUNX2', 'SNAI2', 'STAT1', 'TBX21', 'RUNX3', 'EGR1', 'CEBPA', 'PPARG', 'TP53', 'KLF2', 'GATA4', 'MEF2C', 'NR3C1', 'RELA', 'TWIST2']",3,0.0,0,0.00030665440049064706,-0.005884761972337433
3041,"['SOX11', 'ATF3', 'STAT3', 'SALL4', 'NANOG', 'POU5F1', 'SNAI1', 'ZEB1', 'AR', 'TWIST1', 'FOXM1', 'SOX9', 'RUNX2', 'SNAI2', 'STAT1', 'TBX21', 'RUNX3', 'EGR1', 'CEBPA', 'PPARG', 'TP53', 'KLF2', 'TBX5']",3,0.0,0,0.00030665440049064706,-0.0017043610691161348
3040,"['SOX11', 'ATF3', 'STAT3', 'SALL4', 'NANOG', 'POU5F1', 'SNAI1', 'ZEB1', 'AR', 'TWIST1', 'FOXM1', 'SOX9', 'RUNX2', 'SNAI2', 'STAT1', 'TBX21', 'RUNX3', 'EGR1', 'CEBPA', 'PPARG', 'TP53', 'PLAGL1']",3,0.0,0,0.00030665440049064706,0.0026300621501190538
8048,"['FOXP3', 'IRF8', 'SNAI1', 'NANOG', 'POU5F1', 'SALL4', 'MYC', 'TP53', 'KLF2', 'TBX21', 'RUNX3', 'EGR1', 'CEBPA', 'PPARG', 'FOS', 'PRDM1', 'MSX1', 'PAX3', 'MYOD1', 'MYOG', 'MEF2A', 'JUN', 'SREBF1', 'AR', 'TWIST1', 'FOXM1', 'STAT3', 'SOX6']",3,0.0,0,0.00030665440049064706,0.003930413463041447
8050,"['FOXP3', 'IRF8', 'SNAI1', 'NANOG', 'POU5F1', 'SALL4', 'MYC', 'TP53', 'KLF2', 'TBX21', 'RUNX3', 'EGR1', 'CEBPA', 'PPARG', 'FOS', 'PRDM1', 'MSX1', 'PAX3', 'MYOD1', 'MYOG', 'MEF2A', 'JUN', 'SREBF1', 'AR', 'TWIST1', 'FOXM1', 'STAT3', 'RORC']",3,0.0,0,0.00030665440049064706,0.013942215586638275
8018,"['FOXP3', 'MYC', 'SNAI1', 'NANOG', 'POU5F1', 'STAT3', 'TWIST1', 'FOXM1', 'SOX9', 'RUNX2', 'SNAI2', 'STAT1', 'TBX21', 'RUNX3', 'EGR1', 'CEBPA', 'PPARG', 'TP53', 'HMGA1']",3,0.0,0,0.00030665440049064706,0.016114500450554573
8015,"['FOXP3', 'MYC', 'SNAI1', 'NANOG', 'POU5F1', 'STAT3', 'TWIST1', 'FOXM1', 'SOX9', 'RUNX2', 'SNAI2', 'STAT1', 'TBX21', 'RUNX3', 'EGR1', 'CEBPA', 'PPARG', 'TP53', 'IRF9', 'IRF5']",3,0.0,0,0.00030665440049064706,-0.006762064456509613
1382,"['STAT3', 'NANOG', 'POU5F1', 'SALL4', 'MYC', 'SNAI1', 'ZEB1', 'AR', 'TWIST1', 'FOXM1', 'SOX9', 'RUNX2', 'SNAI2', 'STAT1', 'TBX21', 'RUNX3', 'EGR1', 'CEBPA', 'PPARG', 'TP53', 'STAT5A', 'PAX5', 'BACH2']",3,0.0,0,0.00030665440049064706,0.0019284390111951348
8014,"['FOXP3', 'MYC', 'SNAI1', 'NANOG', 'POU5F1', 'STAT3', 'TWIST1', 'FOXM1', 'SOX9', 'RUNX2', 'SNAI2', 'STAT1', 'TBX21', 'RUNX3', 'EGR1', 'CEBPA', 'PPARG', 'TP53', 'IRF9', 'IRF6']",3,0.0,0,0.00030665440049064706,0.003930413463690503
7976,"['GATA2', 'SPI1', 'EBF1', 'PPARG', 'TP53', 'NANOG', 'POU5F1', 'SALL4', 'MYC', 'SNAI1', 'ZEB1', 'AR', 'TWIST1', 'FOXM1', 'SOX9', 'RUNX2', 'SNAI2', 'STAT1', 'TBX21', 'RUNX3', 'EGR1', 'CEBPA', 'KLF5', 'SOX2', 'STAT3', 'HLX']",3,0.0,0,0.00030665440049064706,0.0010565054605524199
3079,"['SOX11', 'ATF3', 'STAT3', 'SALL4', 'NANOG', 'POU5F1', 'SNAI1', 'ZEB1', 'AR', 'TWIST1', 'FOXM1', 'SOX9', 'NEUROG3', 'NEUROD1', 'NKX2-2', 'FOXA2', 'HES6']",3,0.0,0,0.00030665440049064706,0.01394221558658523
7981,"['FOXP3', 'MYC', 'SNAI1', 'NANOG', 'POU5F1', 'STAT3', 'TWIST1', 'FOXM1', 'SOX9', 'RUNX2', 'TCF7']",3,0.0,0,0.00030665440049064706,0.011181349057261885
3076,"['SOX11', 'ATF3', 'STAT3', 'SALL4', 'NANOG', 'POU5F1', 'SNAI1', 'ZEB1', 'AR', 'TWIST1', 'FOXM1', 'SOX9', 'NEUROG3', 'NEUROD1', 'TBR1']",3,0.0,0,0.00030665440049064706,0.008301299467159323
7984,"['FOXP3', 'MYC', 'SNAI1', 'NANOG', 'POU5F1', 'STAT3', 'TWIST1', 'FOXM1', 'SOX9', 'RUNX2', 'SNAI2', 'STAT1', 'TBX21', 'RUNX3', 'EGR1', 'CEBPA', 'PPARG', 'TP53', 'STAT5A', 'PAX5', 'BACH2']",3,0.0,0,0.00030665440049064706,-0.0067620644557751085
3073,"['SOX11', 'ATF3', 'STAT3', 'SALL4', 'NANOG', 'POU5F1', 'SNAI1', 'ZEB1', 'AR', 'TWIST1', 'FOXM1', 'SOX9', 'NKX3-2']",3,0.0,0,0.00030665440049064706,0.0010565054602303854
7990,"['FOXP3', 'MYC', 'SNAI1', 'NANOG', 'POU5F1', 'STAT3', 'TWIST1', 'FOXM1', 'SOX9', 'RUNX2', 'SNAI2', 'STAT1', 'TBX21', 'RUNX3', 'EGR1', 'CEBPA', 'PPARG', 'TP53', 'KLF2', 'GATA4', 'MEF2C', 'NR3C1', 'RELA', 'TWIST2']",3,0.0,0,0.00030665440049064706,0.0019284390116351981
3066,"['SOX11', 'ATF3', 'STAT3', 'SALL4', 'NANOG', 'POU5F1', 'SNAI1', 'ZEB1', 'AR', 'TWIST1', 'FOXM1', 'SOX9', 'RUNX2', 'SNAI2', 'STAT1', 'TBX21', 'RUNX3', 'EGR1', 'CEBPA', 'PPARG', 'TP53', 'HMGA1']",3,0.0,0,0.00030665440049064706,0.001056505460436178
8001,"['FOXP3', 'MYC', 'SNAI1', 'NANOG', 'POU5F1', 'STAT3', 'TWIST1', 'FOXM1', 'SOX9', 'RUNX2', 'SNAI2', 'STAT1', 'TBX21', 'RUNX3', 'EGR1', 'CEBPA', 'PPARG', 'TP53', 'KLF2', 'GATA4', 'MEF2C', 'NR3C1', 'FOXO1', 'IKZF1', 'GFI1']",3,0.0,0,0.00030665440049064706,0.00700094815566805
3065,"['SOX11', 'ATF3', 'STAT3', 'SALL4', 'NANOG', 'POU5F1', 'SNAI1', 'ZEB1', 'AR', 'TWIST1', 'FOXM1', 'SOX9', 'RUNX2', 'SNAI2', 'STAT1', 'TBX21', 'RUNX3', 'EGR1', 'CEBPA', 'PPARG', 'TP53', 'HMGA2', 'PLAG1']",3,0.0,0,0.00030665440049064706,-0.00601964305752922
3063,"['SOX11', 'ATF3', 'STAT3', 'SALL4', 'NANOG', 'POU5F1', 'SNAI1', 'ZEB1', 'AR', 'TWIST1', 'FOXM1', 'SOX9', 'RUNX2', 'SNAI2', 'STAT1', 'TBX21', 'RUNX3', 'EGR1', 'CEBPA', 'PPARG', 'TP53', 'IRF9', 'IRF2']",3,0.0,0,0.00030665440049064706,0.01611450044945508
8004,"['FOXP3', 'MYC', 'SNAI1', 'NANOG', 'POU5F1', 'STAT3', 'TWIST1', 'FOXM1', 'SOX9', 'RUNX2', 'SNAI2', 'STAT1', 'TBX21', 'RUNX3', 'EGR1', 'CEBPA', 'PPARG', 'TP53', 'KLF2', 'GATA4', 'MEF2C', 'NR3C1', 'FOXO1', 'CREB1', 'REST']",3,0.0,0,0.00030665440049064706,-0.006762064455903558
8007,"['FOXP3', 'MYC', 'SNAI1', 'NANOG', 'POU5F1', 'STAT3', 'TWIST1', 'FOXM1', 'SOX9', 'RUNX2', 'SNAI2', 'STAT1', 'TBX21', 'RUNX3', 'EGR1', 'CEBPA', 'PPARG', 'TP53', 'KLF2', 'GATA4', 'MEF2C', 'ASCL1', 'RBPJ', 'PBX1']",3,0.0,0,0.00030665440049064706,0.0019284390119578103
8009,"['FOXP3', 'MYC', 'SNAI1', 'NANOG', 'POU5F1', 'STAT3', 'TWIST1', 'FOXM1', 'SOX9', 'RUNX2', 'SNAI2', 'STAT1', 'TBX21', 'RUNX3', 'EGR1', 'CEBPA', 'PPARG', 'TP53', 'KLF2', 'GATA4', 'MEF2C', 'ASCL1', 'RBPJ', 'HES7']",3,0.0,0,0.00030665440049064706,0.004802347013254626
8010,"['FOXP3', 'MYC', 'SNAI1', 'NANOG', 'POU5F1', 'STAT3', 'TWIST1', 'FOXM1', 'SOX9', 'RUNX2', 'SNAI2', 'STAT1', 'TBX21', 'RUNX3', 'EGR1', 'CEBPA', 'PPARG', 'TP53', 'KLF2', 'GATA4', 'MEF2C', 'ASCL1', 'RBPJ', 'HES1']",3,0.0,0,0.00030665440049064706,-0.006762064455903939
8054,"['FOXP3', 'IRF8', 'SNAI1', 'NANOG', 'POU5F1', 'SALL4', 'MYC', 'TP53', 'KLF2', 'TBX21', 'RUNX3', 'EGR1', 'CEBPA', 'PPARG', 'FOS', 'PRDM1', 'MSX1', 'PAX3', 'MYOD1', 'MYOG', 'MEF2A', 'JUN', 'SREBF1', 'AR', 'TWIST1', 'FOXM1', 'STAT3', 'MYCN', 'MLXIP']",3,0.0,0,0.00030665440049064706,0.013942215587946135
8055,"['FOXP3', 'IRF8', 'SNAI1', 'NANOG', 'POU5F1', 'SALL4', 'MYC', 'TP53', 'KLF2', 'TBX21', 'RUNX3', 'EGR1', 'CEBPA', 'PPARG', 'FOS', 'PRDM1', 'MSX1', 'PAX3', 'MYOD1', 'MYOG', 'MEF2A', 'JUN', 'SREBF1', 'AR', 'TWIST1', 'FOXM1', 'STAT3', 'MYCN', 'LIN28B']",3,0.0,0,0.00030665440049064706,-0.0067620644558021884
8061,"['FOXP3', 'IRF8', 'SNAI1', 'NANOG', 'POU5F1', 'SALL4', 'MYC', 'TP53', 'KLF2', 'TBX21', 'RUNX3', 'EGR1', 'CEBPA', 'PPARG', 'FOS', 'PRDM1', 'MSX1', 'PAX3', 'MYOD1', 'MYOG', 'MEF2A', 'JUN', 'SREBF1', 'AR', 'TWIST1', 'FOXM1', 'STAT3', 'BATF']",3,0.0,0,0.00030665440049064706,0.010551878723246961
8064,"['FOXO3', 'RUNX2', 'SNAI2', 'STAT1', 'TBX21', 'RUNX3', 'EGR1', 'SNAI1', 'NANOG', 'POU5F1', 'SALL4', 'MYC', 'TP53', 'KLF2', 'SOX9', 'NEUROG3', 'FOXM1', 'STAT3', 'TWIST1', 'AR', 'ZEB2']",3,0.0,0,0.00030665440049064706,0.002037054601282234
8110,"['FOXO3', 'MYC', 'SNAI1', 'NANOG', 'POU5F1', 'STAT3', 'TWIST1', 'FOXM1', 'SOX9', 'RUNX2', 'SNAI2', 'STAT1', 'TBX21', 'RUNX3', 'EGR1', 'CEBPA', 'PPARG', 'TP53', 'KLF2', 'GATA4', 'MEF2C', 'ASCL1', 'RBPJ', 'PBX1']",3,0.0,0,0.00030665440049064706,0.01394221558759882
2980,"['SOX2', 'FOXD3', 'POU5F1', 'SALL4', 'NANOG', 'STAT3', 'TWIST1', 'FOXM1', 'SOX9', 'RUNX2', 'SNAI2', 'STAT1', 'TBX21', 'RUNX3', 'EGR1', 'SNAI1', 'ZEB1', 'AR', 'FOXA1', 'NKX3-1', 'FOXO1', 'NR2F2']",3,0.0,0,0.00030665440049064706,-0.0058847619725262415
